"catalog_schema_version","record_id","stage_order","stage","experiment_id","experiment_title","scientific_role","status","environment","method","comparison","initialization","sample_size","unit_of_analysis","configuration_json","metric","estimate","ci95_low","ci95_high","uncertainty_method","result_scope","source_tex","source_artifact","interpretation","limitations"
"1","R006965","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","main","adverse","100","independent run/seed","{""n"":""32"",""beta"":""0.2""}","q","0.6739241354400611","0.6725516748908501","0.6752965959892722","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006966","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","main","adverse","100","independent run/seed","{""n"":""32"",""beta"":""0.2""}","pi1_a0","0.7108053239778781","0.7101343239903501","0.711476323965406","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006967","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""32"",""beta"":""0.2""}","population_return","0.10291719166468588","0.10198998396032301","0.10384439936904875","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006968","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""32"",""beta"":""0.2""}","q","0.5934309266644123","0.5915311563443465","0.5953306969844782","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006969","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""32"",""beta"":""0.2""}","pi1_a0","0.733284247643696","0.7326937460532004","0.7338747492341917","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006970","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","population_return","-0.013461477414911544","-0.013472978335612845","-0.013449976494210243","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006971","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","q","0.008307808366963928","0.008296780430555727","0.008318836303372129","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006972","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","pi1_a0","0.00043292291538056765","0.000415367636831728","0.0004504781939294073","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006973","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","population_return","-0.013577645521612622","-0.013589265009701491","-0.013566026033523753","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006974","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","q","0.008441959645568455","0.008430757223004582","0.008453162068132328","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006975","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","pi1_a0","0.00043426450382495497","0.0004168022132225678","0.00045172679442734217","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006976","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","population_return","-0.005993462864437336","-0.006000079276322099","-0.005986846452552572","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006977","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","q","0.0029364993774324715","0.0029316582107573245","0.0029413405441076185","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006978","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","pi1_a0","0.028862794365438402","0.028828328113030193","0.02889726061784661","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006979","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","population_return","-0.006500024767904718","-0.006506980332546233","-0.006493069203263204","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006980","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","q","0.005516405169642857","0.005509340637127686","0.005523469702158028","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006981","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","pi1_a0","3.278399362238036e-05","1.9667214240049143e-05","4.5900773004711576e-05","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006982","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","population_return","-0.01431357334671851","-0.014329264107895742","-0.014297882585541277","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006983","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","q","0.013208281410475127","0.013187622589165187","0.013228940231785067","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006984","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","pi1_a0","0.029379567110307092","0.029326416296514935","0.02943271792409925","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006985","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","population_return","-0.01346201685724412","-0.013472925619867099","-0.01345110809462114","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006986","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","q","0.008308163649507788","0.008297556200872388","0.008318771098143189","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006987","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.01""}","pi1_a0","0.00043180672735735975","0.0004142463031579258","0.0004493671515567937","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006988","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","population_return","-0.08934710200157703","-0.08974813484079613","-0.08894606916235792","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006989","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","q","0.24701120686713218","0.24586620714817242","0.24815620658609194","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006990","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","pi1_a0","0.29574512623331306","0.2932494651817535","0.29824078728487263","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006991","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","population_return","-0.10391799921156931","-0.10412825222552062","-0.10370774619761801","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006992","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","q","0.22965962331954118","0.2288112098771475","0.23050803676193485","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006993","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","pi1_a0","0.21745044457594115","0.2157138319956217","0.2191870571562606","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006994","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","population_return","0.07446482826396161","0.07220088378756845","0.07672877274035478","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006995","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","q","0.5295497542706237","0.5251960680989164","0.533903440442331","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006996","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","pi1_a0","0.6820025061972218","0.6796679138697863","0.6843370985246573","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006997","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","population_return","-0.07180220935232068","-0.07188998981550065","-0.0717144288891407","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006998","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","q","0.19039313808493918","0.19014027530147923","0.19064600086839914","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R006999","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","pi1_a0","0.0014122758053019507","0.0013436907758605638","0.0014808608347433377","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007000","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","population_return","0.2940224360887417","0.2937447647451102","0.29430010743237317","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007001","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","q","0.8275576624297345","0.8271567066796462","0.8279586181798227","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007002","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","pi1_a0","0.8501894460669959","0.8500371079767219","0.8503417841572698","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007003","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","population_return","-0.08975429866349917","-0.09017861324773169","-0.08932998407926665","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007004","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","q","0.24639278392062022","0.24523123153904297","0.24755433630219748","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007005","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","pi1_a0","0.29342864840342275","0.29078182718087786","0.29607546962596765","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007006","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.2""}","population_return","0.10378814048445176","0.10322305570671365","0.10435322526218986","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007007","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.2""}","q","0.596026776747832","0.5949813190816894","0.5970722344139746","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007008","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.2""}","pi1_a0","0.7329953281644552","0.7325998860663081","0.7333907702626024","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007009","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.2""}","population_return","0.07900583168490281","0.07839829964379061","0.07961336372601502","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007010","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.2""}","q","0.5478827198555173","0.5467088050959223","0.5490566346151122","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007011","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.2""}","pi1_a0","0.7216485878409901","0.7211829384533168","0.7221142372286633","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
"1","R007012","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.2""}","population_return","0.09441975388023105","0.09379555104446256","0.09504395671599954","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations."
