"catalog_schema_version","record_id","stage_order","stage","experiment_id","experiment_title","scientific_role","status","environment","method","comparison","initialization","sample_size","unit_of_analysis","configuration_json","metric","estimate","ci95_low","ci95_high","uncertainty_method","result_scope","source_tex","source_artifact","interpretation","limitations","selection_reason"
"1","R006481","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","q","0.23135890282171226","0.2299711036938343","0.2327467019495902","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006482","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","complete_weighted_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","pi1_a0","0.23418374533867076","0.2309435391924346","0.23742395148490691","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006485","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","population_return","0.5698870345055868","0.5658421098767279","0.5739319591344456","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006486","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","q","0.538820740859819","0.5312057369900762","0.5464357447295618","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006487","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","uniform_action_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","pi1_a0","0.7023744655402122","0.6983591410395884","0.706389790040836","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006490","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","population_return","0.41895694189088417","0.41876844047183637","0.419145443309932","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006491","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","q","0.1922259653182693","0.19167836012664188","0.1927735705098967","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006492","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","visitation_only_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","pi1_a0","0.017285758777226625","0.017165437841408927","0.017406079713044323","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006495","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","population_return","0.7846548294021097","0.7840950376595003","0.7852146211447192","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006496","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","q","0.8292032560454682","0.828361927607202","0.8300445844837344","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006497","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","full_pooled_fisher_oracle","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","pi1_a0","0.8662450881286903","0.8659479008453537","0.8665422754120269","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006500","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","population_return","0.399870331831872","0.3990147807988394","0.40072588286490457","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006501","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","q","0.24574365107725868","0.243802645116509","0.24768465703800835","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006502","4","sampled_two_state_mdp","step4_training_full","Finite-batch sampled two-state training: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""main"",""reward_noise_std"":""0.0""}","pi1_a0","0.3016028412920043","0.2965622916685354","0.3066433909154732","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/summary.csv","Compares sampled REINFORCE training with exact regularizer controls and the practical sampled conditional barrier.","The practical estimator is a sampled-state conditional barrier, not a global neural Fisher log determinant.","Central sampled-training endpoint"
"1","R006895","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""4"",""beta"":""0.1""}","population_return","-0.09900344110571498","-0.1008011151694381","-0.09720576704199185","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations.","Sampled-to-oracle convergence"
"1","R006949","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""32"",""beta"":""0.1""}","population_return","-0.09082014362383148","-0.09167613377674903","-0.08996415347091392","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations.","Sampled-to-oracle convergence"
"1","R007003","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","main","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","population_return","-0.08975429866349917","-0.09017861324773169","-0.08932998407926665","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations.","Sampled-to-oracle convergence"
"1","R007039","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","gaussian","adverse","100","independent run/seed","{""n"":""32"",""beta"":""0.1""}","population_return","-0.09050133180814496","-0.09174339789035797","-0.08925926572593194","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations.","Sampled-to-oracle convergence"
"1","R007057","4","sampled_two_state_mdp","step4_training_full_paired","Finite-batch paired differences: full","primary finite-batch experiment","complete","sampled two-step three-action MDP","detached_conditional_sampled","processed","adverse","100","independent run/seed","{""n"":""128"",""beta"":""0.1""}","population_return","-0.020630940580719313","-0.02073276549008969","-0.020529115671348935","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/paired_differences.csv","Each value is a paired seed-level difference against the experiment reference encoded in the source table.","Repeated updates within a seed are not independent observations.","Sampled-to-oracle convergence"
"1","R007324","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""4""}","conditional_exact_bias_norm","0.007973786723232085","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007333","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""4""}","fisher_full_rank_fraction","0.00056","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007334","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""4""}","fisher_logdet_defined_fraction","0.00056","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007347","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""4""}","zero_s1_probability","0.9379914268581941","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007396","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""32""}","conditional_exact_bias_norm","0.001192681384093705","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007405","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""32""}","fisher_full_rank_fraction","0.02388","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007406","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""32""}","fisher_logdet_defined_fraction","0.02388","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007419","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""32""}","zero_s1_probability","0.5992264182063113","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007444","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""128""}","conditional_exact_bias_norm","0.0003044911380872927","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007453","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""128""}","fisher_full_rank_fraction","0.19748","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007454","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""128""}","fisher_logdet_defined_fraction","0.19748","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R007467","4","sampled_two_state_mdp","step4_estimator_audit_full","Finite-batch ratio, gradient, and empirical-Fisher audit: full","primary finite-batch experiment","complete","fixed policies in sampled two-step MDP","adverse","","","50000","deterministic run/configuration","{""q"":""0.015876239976466762"",""policy"":""adverse"",""p_good"":""0.015876239976466762"",""repetitions"":""50000"",""n"":""128""}","zero_s1_probability","0.12893291682576008","","","none","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/full/audit.csv","Quantifies finite-batch ratio bias, missing downstream-state batches, conditional-gradient error, and empirical-Fisher rank/log-determinant availability.","Monte Carlo nonlinear summaries coexist with exact binomial moments; consult the metric name and source table.","Rare-state finite-batch mechanism"
"1","R008178","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","reward_only","","adverse","100","independent run/seed","{""beta"":""0.0"",""n"":""32"",""method"":""reward_only"",""handoff_update"":"""",""beta_after"":"""",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","population_return","0.49512593359320944","0.49512308831060686","0.495128778875812","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008179","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","reward_only","","adverse","100","independent run/seed","{""beta"":""0.0"",""n"":""32"",""method"":""reward_only"",""handoff_update"":"""",""beta_after"":"""",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","q","0.001024014633390877","0.0010224398958576981","0.001025589370924056","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008180","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","reward_only","","adverse","100","independent run/seed","{""beta"":""0.0"",""n"":""32"",""method"":""reward_only"",""handoff_update"":"""",""beta_after"":"""",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","pi1_a0","0.015921353869286645","0.0158994873683542","0.01594322037021909","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008183","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","sampled_conditional_fixed","","adverse","100","independent run/seed","{""beta"":""0.2"",""n"":""32"",""method"":""detached_conditional_sampled"",""handoff_update"":"""",""beta_after"":"""",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","population_return","0.6188185979261154","0.6178915455774758","0.6197456502747549","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008184","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","sampled_conditional_fixed","","adverse","100","independent run/seed","{""beta"":""0.2"",""n"":""32"",""method"":""detached_conditional_sampled"",""handoff_update"":"""",""beta_after"":"""",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","q","0.6226227431697294","0.6207059618392131","0.6245395245002457","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
